date,shoe_ID,model,side,location,final_mm,initial ,
1/30/2020,L05,Reebok Endless Run,L,ball,1.04,,
1/30/2020,L05,Reebok Endless Run,L,ball,1.08,,
1/30/2020,L05,Reebok Endless Run,L,outer_arch,1.87,,
1/30/2020,L05,Reebok Endless Run,L,outer_arch,1.86,,
1/30/2020,L05,Reebok Endless Run,L,outer_arch,1.88,,
1/30/2020,L05,Reebok Endless Run,L,tip,1.26,,
1/30/2020,L05,Reebok Endless Run,L,tip,1.25,,
1/30/2020,L05,Reebok Endless Run,L,tip,1.27,,
1/30/2020,R63,Adidas Nizza(60A) black,R,heel,1.76,,
1/30/2020,R63,Adidas Nizza(60A) black,R,heel,1.66,,
1/30/2020,R63,Adidas Nizza(60A) black,R,heel,1.63,,
1/30/2020,R63,Adidas Nizza(60A) black,R,ball,2.79,,
1/30/2020,R63,Adidas Nizza(60A) black,R,ball,2.64,,
1/30/2020,R63,Adidas Nizza(60A) black,R,ball,2.68,,
1/30/2020,R63,Adidas Nizza(60A) black,R,outer_arch,3.05,,
1/30/2020,R63,Adidas Nizza(60A) black,R,outer_arch,3.19,,
1/30/2020,R63,Adidas Nizza(60A) black,R,outer_arch,3.1,,
1/30/2020,R63,Adidas Nizza(60A) black,R,tip,2.72,,
1/30/2020,R63,Adidas Nizza(60A) black,R,tip,2.74,,
1/30/2020,R63,Adidas Nizza(60A) black,R,tip,2.69,,
1/30/2020,L63,Adidas Nizza(60A) black,L,heel,1.49,,
1/30/2020,L63,Adidas Nizza(60A) black,L,heel,1.42,,
1/30/2020,L63,Adidas Nizza(60A) black,L,heel,1.46,,
1/30/2020,L63,Adidas Nizza(60A) black,L,ball,3.15,,
1/30/2020,L63,Adidas Nizza(60A) black,L,ball,3.17,,
1/30/2020,L63,Adidas Nizza(60A) black,L,ball,3.01,,
1/30/2020,L63,Adidas Nizza(60A) black,L,outer_arch,3.25,,
1/30/2020,L63,Adidas Nizza(60A) black,L,outer_arch,3.38,,
1/30/2020,L63,Adidas Nizza(60A) black,L,outer_arch,3.08,,
1/30/2020,L63,Adidas Nizza(60A) black,L,tip,2.79,,
1/30/2020,L63,Adidas Nizza(60A) black,L,tip,2.79,,
1/30/2020,L63,Adidas Nizza(60A) black,L,tip,2.72,,
,L38,Ultra Boost Stella,L,heel,1.54,,
,L38,Ultra Boost Stella,L,heel,1.51,,
,L38,Ultra Boost Stella,L,heel,1.46,,
,L38,Ultra Boost Stella,L,ball,1.77,,
,L38,Ultra Boost Stella,L,ball,1.74,,
,L38,Ultra Boost Stella,L,ball,1.54,,
,L38,Ultra Boost Stella,L,outer_arch,1.91,,
,L38,Ultra Boost Stella,L,outer_arch,1.91,,
,L38,Ultra Boost Stella,L,outer_arch,1.88,,
,L38,Ultra Boost Stella,L,tip,1.69,,
,L38,Ultra Boost Stella,L,tip,1.64,,
,L38,Ultra Boost Stella,L,tip,1.62,,
,L47,Adidas Astrarun (60A),L,heel,2.01,,
,L47,Adidas Astrarun (60A),L,heel,2.05,,
,L47,Adidas Astrarun (60A),L,heel,1.98,,
,L47,Adidas Astrarun (60A),L,ball,1.75,,
,L47,Adidas Astrarun (60A),L,ball,1.71,,
,L47,Adidas Astrarun (60A),L,ball,1.73,,
,L47,Adidas Astrarun (60A),L,outer_arch,1.92,,
,L47,Adidas Astrarun (60A),L,outer_arch,1.95,,
,L47,Adidas Astrarun (60A),L,outer_arch,1.90,,
,L47,Adidas Astrarun (60A),L,tip,1.81,,
,L47,Adidas Astrarun (60A),L,tip,1.78,,
,L47,Adidas Astrarun (60A),L,tip,1.77,,
,L54,Adidas Nizza(50A syn) white,L,heel,1.73,,
,L54,Adidas Nizza(50A syn) white,L,heel,1.72,,
,L54,Adidas Nizza(50A syn) white,L,heel,1.86,,
,L54,Adidas Nizza(50A syn) white,L,ball,3.35,,
,L54,Adidas Nizza(50A syn) white,L,ball,3.34,,
,L54,Adidas Nizza(50A syn) white,L,ball,3.36,,
,L54,Adidas Nizza(50A syn) white,L,outer_arch,3.61,,
,L54,Adidas Nizza(50A syn) white,L,outer_arch,3.26,,
,L54,Adidas Nizza(50A syn) white,L,outer_arch,3.45,,
,L54,Adidas Nizza(50A syn) white,L,tip,3.12,,
,L54,Adidas Nizza(50A syn) white,L,tip,3.1,,
,L54,Adidas Nizza(50A syn) white,L,tip,3.12,,
,L68,Adidas Terrex Boat,L,heel,1.81,,
,L68,Adidas Terrex Boat,L,heel,1.76,,
,L68,Adidas Terrex Boat,L,heel,1.72,,
,L68,Adidas Terrex Boat,L,ball,1.39,,
,L68,Adidas Terrex Boat,L,ball,1.27,,
,L68,Adidas Terrex Boat,L,ball,1.29,,
,L68,Adidas Terrex Boat,L,outer_arch,1.72,,
,L68,Adidas Terrex Boat,L,outer_arch,1.75,,
,L68,Adidas Terrex Boat,L,outer_arch,1.78,,
,L68,Adidas Terrex Boat,L,tip,1.82,,
,L68,Adidas Terrex Boat,L,tip,1.79,,
,L68,Adidas Terrex Boat,L,tip,1.82,,
,L73,Adidas Ultratech,L,heel,3.88,,
,L73,Adidas Ultratech,L,heel,3.88,,
,L73,Adidas Ultratech,L,heel,3.94,,
,L73,Adidas Ultratech,L,ball,3.28,,
,L73,Adidas Ultratech,L,ball,3.29,,
,L73,Adidas Ultratech,L,ball,3.07,,
,L73,Adidas Ultratech,L,outer_arch,3.4,,
,L73,Adidas Ultratech,L,outer_arch,3.4,,
,L73,Adidas Ultratech,L,outer_arch,3.36,,
,L73,Adidas Ultratech,L,tip,3.27,,
,L73,Adidas Ultratech,L,tip,3.29,,
,L73,Adidas Ultratech,L,tip,3.25,,
,R38,Ultra Boost Stella,R,heel,1.56,,
,R38,Ultra Boost Stella,R,heel,1.56,,
,R38,Ultra Boost Stella,R,heel,1.53,,
,R38,Ultra Boost Stella,R,ball,1.65,,
,R38,Ultra Boost Stella,R,ball,1.82,,
,R38,Ultra Boost Stella,R,ball,1.74,,
,R38,Ultra Boost Stella,R,outer_arch,1.84,,
,R38,Ultra Boost Stella,R,outer_arch,1.83,,
,R38,Ultra Boost Stella,R,outer_arch,1.84,,
,R38,Ultra Boost Stella,R,tip,1.33,,
,R38,Ultra Boost Stella,R,tip,1.45,,
,R38,Ultra Boost Stella,R,tip,1.44,,
,R47,Adidas Astrarun (60A),R,heel,1.93,,
,R47,Adidas Astrarun (60A),R,heel,1.92,,
,R47,Adidas Astrarun (60A),R,heel,1.92,,
,R47,Adidas Astrarun (60A),R,ball,1.81,,
,R47,Adidas Astrarun (60A),R,ball,1.91,,
,R47,Adidas Astrarun (60A),R,ball,1.86,,
,R47,Adidas Astrarun (60A),R,outer_arch,1.92,,
,R47,Adidas Astrarun (60A),R,outer_arch,1.92,,
,R47,Adidas Astrarun (60A),R,outer_arch,1.83,,
,R47,Adidas Astrarun (60A),R,tip,2.14,,
,R47,Adidas Astrarun (60A),R,tip,2.06,,
,R47,Adidas Astrarun (60A),R,tip,2.12,,
,R54,Adidas Nizza(50A syn) white,R,heel,1.82,,
,R54,Adidas Nizza(50A syn) white,R,heel,1.80,,
,R54,Adidas Nizza(50A syn) white,R,heel,1.89,,
,R54,Adidas Nizza(50A syn) white,R,ball,3.28,,
,R54,Adidas Nizza(50A syn) white,R,ball,3.24,,
,R54,Adidas Nizza(50A syn) white,R,ball,3.21,,
,R54,Adidas Nizza(50A syn) white,R,outer_arch,2.96,,
,R54,Adidas Nizza(50A syn) white,R,outer_arch,2.78,,
,R54,Adidas Nizza(50A syn) white,R,outer_arch,2.96,,
,R54,Adidas Nizza(50A syn) white,R,tip,3.08,,
,R54,Adidas Nizza(50A syn) white,R,tip,3.01,,
,R54,Adidas Nizza(50A syn) white,R,tip,3.18,,
,R68,Adidas Terrex Boat,R,heel,1.72,,
,R68,Adidas Terrex Boat,R,heel,1.74,,
,R68,Adidas Terrex Boat,R,heel,1.63,,
,R68,Adidas Terrex Boat,R,ball,1.38,,
,R68,Adidas Terrex Boat,R,ball,1.36,,
,R68,Adidas Terrex Boat,R,ball,1.47,,
,R68,Adidas Terrex Boat,R,outer_arch,1.8,,
,R68,Adidas Terrex Boat,R,outer_arch,1.84,,
,R68,Adidas Terrex Boat,R,outer_arch,1.8,,
,R68,Adidas Terrex Boat,R,tip,1.7,,
,R68,Adidas Terrex Boat,R,tip,1.67,,
,R68,Adidas Terrex Boat,R,tip,1.7,,
,R73,Adidas Ultratech,R,heel,4.06,,
,R73,Adidas Ultratech,R,heel,3.97,,
,R73,Adidas Ultratech,R,heel,4.02,,
,R73,Adidas Ultratech,R,ball,3.32,,
,R73,Adidas Ultratech,R,ball,3.35,,
,R73,Adidas Ultratech,R,ball,3.41,,
,R73,Adidas Ultratech,R,outer_arch,3.62,,
,R73,Adidas Ultratech,R,outer_arch,3.61,,
,R73,Adidas Ultratech,R,outer_arch,3.63,,
,R73,Adidas Ultratech,R,tip,3.39,,
,R73,Adidas Ultratech,R,tip,3.38,,
,R73,Adidas Ultratech,R,tip,3.41,,
